Date,Stock,Close,day_of_month,month,quarter,week,Close_lag_1
2023-12-01,BCFF11.SA,8.9,1.0,12.0,4.0,48.0,8.98
2023-12-04,BCFF11.SA,9.43,4.0,12.0,4.0,49.0,8.9
2023-12-05,BCFF11.SA,9.21,5.0,12.0,4.0,49.0,9.43
2023-12-06,BCFF11.SA,9.23,6.0,12.0,4.0,49.0,9.21
2023-12-07,BCFF11.SA,9.03,7.0,12.0,4.0,49.0,9.23
2023-12-08,BCFF11.SA,8.95,8.0,12.0,4.0,49.0,9.03
2023-12-11,BCFF11.SA,8.82,11.0,12.0,4.0,50.0,8.95
2023-12-12,BCFF11.SA,8.71,12.0,12.0,4.0,50.0,8.82
2023-12-13,BCFF11.SA,8.72,13.0,12.0,4.0,50.0,8.71
2014-08-07,MXRF11.SA,6.51,7.0,8.0,3.0,32.0,6.52
2014-08-08,MXRF11.SA,6.55,8.0,8.0,3.0,32.0,6.51
2014-08-11,MXRF11.SA,6.5,11.0,8.0,3.0,33.0,6.55
2014-08-12,MXRF11.SA,6.47,12.0,8.0,3.0,33.0,6.5
2014-08-13,MXRF11.SA,6.43,13.0,8.0,3.0,33.0,6.47
2014-08-14,MXRF11.SA,6.51,14.0,8.0,3.0,33.0,6.43
2014-08-15,MXRF11.SA,6.48,15.0,8.0,3.0,33.0,6.51
2014-08-18,MXRF11.SA,6.54,18.0,8.0,3.0,34.0,6.48
2014-08-19,MXRF11.SA,6.56,19.0,8.0,3.0,34.0,6.54
2014-08-20,MXRF11.SA,6.54,20.0,8.0,3.0,34.0,6.56
2014-08-21,MXRF11.SA,6.53,21.0,8.0,3.0,34.0,6.54
2014-08-22,MXRF11.SA,6.55,22.0,8.0,3.0,34.0,6.53
2014-08-25,MXRF11.SA,6.55,25.0,8.0,3.0,35.0,6.55
2014-08-26,MXRF11.SA,6.51,26.0,8.0,3.0,35.0,6.55
2014-08-27,MXRF11.SA,6.51,27.0,8.0,3.0,35.0,6.51
2014-08-28,MXRF11.SA,6.53,28.0,8.0,3.0,35.0,6.51
2014-08-29,MXRF11.SA,6.59,29.0,8.0,3.0,35.0,6.53
2014-09-01,MXRF11.SA,6.5,1.0,9.0,3.0,36.0,6.59
2014-09-02,MXRF11.SA,6.55,2.0,9.0,3.0,36.0,6.5
2014-09-03,MXRF11.SA,6.61,3.0,9.0,3.0,36.0,6.55
2014-09-04,MXRF11.SA,6.55,4.0,9.0,3.0,36.0,6.61
2014-09-05,MXRF11.SA,6.55,5.0,9.0,3.0,36.0,6.55
2014-09-08,MXRF11.SA,6.59,8.0,9.0,3.0,37.0,6.55
2014-09-09,MXRF11.SA,6.62,9.0,9.0,3.0,37.0,6.59
2014-09-10,MXRF11.SA,6.58,10.0,9.0,3.0,37.0,6.62
2014-09-11,MXRF11.SA,6.63,11.0,9.0,3.0,37.0,6.58
2014-09-12,MXRF11.SA,6.63,12.0,9.0,3.0,37.0,6.63
2014-09-15,MXRF11.SA,6.61,15.0,9.0,3.0,38.0,6.63
2014-09-16,MXRF11.SA,6.63,16.0,9.0,3.0,38.0,6.61
2014-09-17,MXRF11.SA,6.68,17.0,9.0,3.0,38.0,6.63
2014-09-18,MXRF11.SA,6.71,18.0,9.0,3.0,38.0,6.68
2014-09-19,MXRF11.SA,6.69,19.0,9.0,3.0,38.0,6.71
2014-09-22,MXRF11.SA,6.65,22.0,9.0,3.0,39.0,6.69
2014-09-23,MXRF11.SA,6.65,23.0,9.0,3.0,39.0,6.65
2014-09-24,MXRF11.SA,6.67,24.0,9.0,3.0,39.0,6.65
2014-09-25,MXRF11.SA,6.73,25.0,9.0,3.0,39.0,6.67
2014-09-26,MXRF11.SA,6.68,26.0,9.0,3.0,39.0,6.73
2014-09-29,MXRF11.SA,6.72,29.0,9.0,3.0,40.0,6.68
2014-09-30,MXRF11.SA,6.72,30.0,9.0,3.0,40.0,6.72
2014-10-01,MXRF11.SA,6.63,1.0,10.0,4.0,40.0,6.72
2014-10-02,MXRF11.SA,6.63,2.0,10.0,4.0,40.0,6.63
2014-10-03,MXRF11.SA,6.59,3.0,10.0,4.0,40.0,6.63
2014-10-06,MXRF11.SA,6.64,6.0,10.0,4.0,41.0,6.59
2014-10-07,MXRF11.SA,6.66,7.0,10.0,4.0,41.0,6.64
2014-10-08,MXRF11.SA,6.65,8.0,10.0,4.0,41.0,6.66
2014-10-09,MXRF11.SA,6.63,9.0,10.0,4.0,41.0,6.65
2014-10-10,MXRF11.SA,6.62,10.0,10.0,4.0,41.0,6.63
2014-10-13,MXRF11.SA,6.57,13.0,10.0,4.0,42.0,6.62
2014-10-14,MXRF11.SA,6.56,14.0,10.0,4.0,42.0,6.57
2014-10-15,MXRF11.SA,6.61,15.0,10.0,4.0,42.0,6.56
2014-10-16,MXRF11.SA,6.58,16.0,10.0,4.0,42.0,6.61
2014-10-17,MXRF11.SA,6.63,17.0,10.0,4.0,42.0,6.58
2014-10-20,MXRF11.SA,6.62,20.0,10.0,4.0,43.0,6.63
2014-10-21,MXRF11.SA,6.53,21.0,10.0,4.0,43.0,6.62
2014-10-22,MXRF11.SA,6.56,22.0,10.0,4.0,43.0,6.53
2014-10-23,MXRF11.SA,6.55,23.0,10.0,4.0,43.0,6.56
2014-10-24,MXRF11.SA,6.55,24.0,10.0,4.0,43.0,6.55
2014-10-27,MXRF11.SA,6.53,27.0,10.0,4.0,44.0,6.55
2014-10-28,MXRF11.SA,6.55,28.0,10.0,4.0,44.0,6.53
2014-10-29,MXRF11.SA,6.53,29.0,10.0,4.0,44.0,6.55
2014-10-30,MXRF11.SA,6.53,30.0,10.0,4.0,44.0,6.53
2014-10-31,MXRF11.SA,6.53,31.0,10.0,4.0,44.0,6.53
2014-11-03,MXRF11.SA,6.47,3.0,11.0,4.0,45.0,6.53
2014-11-04,MXRF11.SA,6.44,4.0,11.0,4.0,45.0,6.47
2014-11-05,MXRF11.SA,6.45,5.0,11.0,4.0,45.0,6.44
2014-11-06,MXRF11.SA,6.43,6.0,11.0,4.0,45.0,6.45
2014-11-07,MXRF11.SA,6.43,7.0,11.0,4.0,45.0,6.43
2014-11-10,MXRF11.SA,6.49,10.0,11.0,4.0,46.0,6.43
2014-11-11,MXRF11.SA,6.41,11.0,11.0,4.0,46.0,6.49
2014-11-12,MXRF11.SA,6.35,12.0,11.0,4.0,46.0,6.41
2014-11-13,MXRF11.SA,6.32,13.0,11.0,4.0,46.0,6.35
2014-11-14,MXRF11.SA,6.26,14.0,11.0,4.0,46.0,6.32
2014-11-17,MXRF11.SA,6.24,17.0,11.0,4.0,47.0,6.26
2014-11-18,MXRF11.SA,6.23,18.0,11.0,4.0,47.0,6.24
2014-11-19,MXRF11.SA,6.24,19.0,11.0,4.0,47.0,6.23
2014-11-21,MXRF11.SA,6.25,21.0,11.0,4.0,47.0,6.24
2014-11-24,MXRF11.SA,6.22,24.0,11.0,4.0,48.0,6.25
2014-11-25,MXRF11.SA,6.27,25.0,11.0,4.0,48.0,6.22
2014-11-26,MXRF11.SA,6.26,26.0,11.0,4.0,48.0,6.27
2014-11-27,MXRF11.SA,6.27,27.0,11.0,4.0,48.0,6.26
2014-11-28,MXRF11.SA,6.27,28.0,11.0,4.0,48.0,6.27
2014-12-01,MXRF11.SA,6.24,1.0,12.0,4.0,49.0,6.27
2014-12-02,MXRF11.SA,6.21,2.0,12.0,4.0,49.0,6.24
2014-12-03,MXRF11.SA,6.17,3.0,12.0,4.0,49.0,6.21
2014-12-04,MXRF11.SA,6.16,4.0,12.0,4.0,49.0,6.17
2014-12-05,MXRF11.SA,6.2,5.0,12.0,4.0,49.0,6.16
2014-12-08,MXRF11.SA,6.23,8.0,12.0,4.0,50.0,6.2
2014-12-09,MXRF11.SA,6.23,9.0,12.0,4.0,50.0,6.23
2014-12-10,MXRF11.SA,6.23,10.0,12.0,4.0,50.0,6.23
2014-12-11,MXRF11.SA,6.23,11.0,12.0,4.0,50.0,6.23
2014-12-12,MXRF11.SA,6.23,12.0,12.0,4.0,50.0,6.23
2014-12-15,MXRF11.SA,6.22,15.0,12.0,4.0,51.0,6.23
2014-12-16,MXRF11.SA,6.21,16.0,12.0,4.0,51.0,6.22
2014-12-17,MXRF11.SA,6.21,17.0,12.0,4.0,51.0,6.21
2014-12-18,MXRF11.SA,6.24,18.0,12.0,4.0,51.0,6.21
2014-12-19,MXRF11.SA,6.23,19.0,12.0,4.0,51.0,6.24
2014-12-22,MXRF11.SA,6.25,22.0,12.0,4.0,52.0,6.23
2014-12-23,MXRF11.SA,6.24,23.0,12.0,4.0,52.0,6.25
2014-12-26,MXRF11.SA,6.29,26.0,12.0,4.0,52.0,6.24
2014-12-29,MXRF11.SA,6.27,29.0,12.0,4.0,1.0,6.29
2014-12-30,MXRF11.SA,6.33,30.0,12.0,4.0,1.0,6.27
2015-01-02,MXRF11.SA,6.37,2.0,1.0,1.0,1.0,6.33
2015-01-05,MXRF11.SA,6.29,5.0,1.0,1.0,2.0,6.37
2015-01-06,MXRF11.SA,6.27,6.0,1.0,1.0,2.0,6.29
2015-01-07,MXRF11.SA,6.27,7.0,1.0,1.0,2.0,6.27
2015-01-08,MXRF11.SA,6.27,8.0,1.0,1.0,2.0,6.27
2015-01-09,MXRF11.SA,6.3,9.0,1.0,1.0,2.0,6.27
2015-01-12,MXRF11.SA,6.35,12.0,1.0,1.0,3.0,6.3
2015-01-13,MXRF11.SA,6.34,13.0,1.0,1.0,3.0,6.35
2015-01-14,MXRF11.SA,6.36,14.0,1.0,1.0,3.0,6.34
2015-01-15,MXRF11.SA,6.43,15.0,1.0,1.0,3.0,6.36
2015-01-16,MXRF11.SA,6.51,16.0,1.0,1.0,3.0,6.43
2015-01-19,MXRF11.SA,6.46,19.0,1.0,1.0,4.0,6.51
2015-01-20,MXRF11.SA,6.43,20.0,1.0,1.0,4.0,6.46
2015-01-21,MXRF11.SA,6.47,21.0,1.0,1.0,4.0,6.43
2015-01-22,MXRF11.SA,6.59,22.0,1.0,1.0,4.0,6.47
2015-01-23,MXRF11.SA,6.51,23.0,1.0,1.0,4.0,6.59
2015-01-26,MXRF11.SA,6.49,26.0,1.0,1.0,5.0,6.51
2015-01-27,MXRF11.SA,6.55,27.0,1.0,1.0,5.0,6.49
2015-01-28,MXRF11.SA,6.45,28.0,1.0,1.0,5.0,6.55
2015-01-29,MXRF11.SA,6.51,29.0,1.0,1.0,5.0,6.45
2015-01-30,MXRF11.SA,6.59,30.0,1.0,1.0,5.0,6.51
2015-02-02,MXRF11.SA,6.47,2.0,2.0,1.0,6.0,6.59
2015-02-03,MXRF11.SA,6.47,3.0,2.0,1.0,6.0,6.47
2015-02-04,MXRF11.SA,6.43,4.0,2.0,1.0,6.0,6.47
2015-02-05,MXRF11.SA,6.37,5.0,2.0,1.0,6.0,6.43
2015-02-06,MXRF11.SA,6.35,6.0,2.0,1.0,6.0,6.37
2015-02-09,MXRF11.SA,6.47,9.0,2.0,1.0,7.0,6.35
2015-02-10,MXRF11.SA,6.43,10.0,2.0,1.0,7.0,6.47
2015-02-11,MXRF11.SA,6.37,11.0,2.0,1.0,7.0,6.43
2015-02-12,MXRF11.SA,6.39,12.0,2.0,1.0,7.0,6.37
2015-02-13,MXRF11.SA,6.39,13.0,2.0,1.0,7.0,6.39
2015-02-18,MXRF11.SA,6.39,18.0,2.0,1.0,8.0,6.39
2015-02-19,MXRF11.SA,6.37,19.0,2.0,1.0,8.0,6.39
2015-02-20,MXRF11.SA,6.37,20.0,2.0,1.0,8.0,6.37
2015-02-23,MXRF11.SA,6.37,23.0,2.0,1.0,9.0,6.37
2015-02-24,MXRF11.SA,6.37,24.0,2.0,1.0,9.0,6.37
2015-02-25,MXRF11.SA,6.39,25.0,2.0,1.0,9.0,6.37
2015-02-26,MXRF11.SA,6.41,26.0,2.0,1.0,9.0,6.39
2015-02-27,MXRF11.SA,6.43,27.0,2.0,1.0,9.0,6.41
2015-03-02,MXRF11.SA,6.39,2.0,3.0,1.0,10.0,6.43
2015-03-03,MXRF11.SA,6.39,3.0,3.0,1.0,10.0,6.39
2015-03-04,MXRF11.SA,6.38,4.0,3.0,1.0,10.0,6.39
2015-03-05,MXRF11.SA,6.39,5.0,3.0,1.0,10.0,6.38
2015-03-06,MXRF11.SA,6.32,6.0,3.0,1.0,10.0,6.39
2015-03-09,MXRF11.SA,6.39,9.0,3.0,1.0,11.0,6.32
2015-03-10,MXRF11.SA,6.38,10.0,3.0,1.0,11.0,6.39
2015-03-11,MXRF11.SA,6.35,11.0,3.0,1.0,11.0,6.38
2015-03-12,MXRF11.SA,6.39,12.0,3.0,1.0,11.0,6.35
2015-03-13,MXRF11.SA,6.41,13.0,3.0,1.0,11.0,6.39
2015-03-16,MXRF11.SA,6.39,16.0,3.0,1.0,12.0,6.41
2015-03-17,MXRF11.SA,6.39,17.0,3.0,1.0,12.0,6.39
2015-03-18,MXRF11.SA,6.38,18.0,3.0,1.0,12.0,6.39
2015-03-19,MXRF11.SA,6.38,19.0,3.0,1.0,12.0,6.38
2015-03-20,MXRF11.SA,6.39,20.0,3.0,1.0,12.0,6.38
2015-03-23,MXRF11.SA,6.4,23.0,3.0,1.0,13.0,6.39
2015-03-24,MXRF11.SA,6.4,24.0,3.0,1.0,13.0,6.4
2015-03-25,MXRF11.SA,6.4,25.0,3.0,1.0,13.0,6.4
2015-03-26,MXRF11.SA,6.4,26.0,3.0,1.0,13.0,6.4
2015-03-27,MXRF11.SA,6.39,27.0,3.0,1.0,13.0,6.4
2015-03-30,MXRF11.SA,6.41,30.0,3.0,1.0,14.0,6.39
2015-03-31,MXRF11.SA,6.39,31.0,3.0,1.0,14.0,6.41
2015-04-01,MXRF11.SA,6.33,1.0,4.0,2.0,14.0,6.39
2015-04-02,MXRF11.SA,6.39,2.0,4.0,2.0,14.0,6.33
2015-04-06,MXRF11.SA,6.41,6.0,4.0,2.0,15.0,6.39
2015-04-07,MXRF11.SA,6.42,7.0,4.0,2.0,15.0,6.41
2015-04-08,MXRF11.SA,6.43,8.0,4.0,2.0,15.0,6.42
2015-04-09,MXRF11.SA,6.54,9.0,4.0,2.0,15.0,6.43
2015-04-10,MXRF11.SA,6.51,10.0,4.0,2.0,15.0,6.54
2015-04-13,MXRF11.SA,6.5,13.0,4.0,2.0,16.0,6.51
2015-04-14,MXRF11.SA,6.47,14.0,4.0,2.0,16.0,6.5
2015-04-15,MXRF11.SA,6.46,15.0,4.0,2.0,16.0,6.47
2015-04-16,MXRF11.SA,6.47,16.0,4.0,2.0,16.0,6.46
2015-04-17,MXRF11.SA,6.51,17.0,4.0,2.0,16.0,6.47
2015-04-20,MXRF11.SA,6.57,20.0,4.0,2.0,17.0,6.51
2015-04-22,MXRF11.SA,6.57,22.0,4.0,2.0,17.0,6.57
2015-04-23,MXRF11.SA,6.56,23.0,4.0,2.0,17.0,6.57
2015-04-24,MXRF11.SA,6.62,24.0,4.0,2.0,17.0,6.56
2015-04-27,MXRF11.SA,6.65,27.0,4.0,2.0,18.0,6.62
2015-04-28,MXRF11.SA,6.69,28.0,4.0,2.0,18.0,6.65
2015-04-29,MXRF11.SA,6.79,29.0,4.0,2.0,18.0,6.69
2015-04-30,MXRF11.SA,6.88,30.0,4.0,2.0,18.0,6.79
2015-05-04,MXRF11.SA,6.87,4.0,5.0,2.0,19.0,6.88
2015-05-05,MXRF11.SA,6.95,5.0,5.0,2.0,19.0,6.87
2015-05-06,MXRF11.SA,6.92,6.0,5.0,2.0,19.0,6.95
2015-05-07,MXRF11.SA,6.9,7.0,5.0,2.0,19.0,6.92
2015-05-08,MXRF11.SA,6.94,8.0,5.0,2.0,19.0,6.9
2015-05-11,MXRF11.SA,7.02,11.0,5.0,2.0,20.0,6.94
2015-05-12,MXRF11.SA,7.05,12.0,5.0,2.0,20.0,7.02
2015-05-13,MXRF11.SA,7.09,13.0,5.0,2.0,20.0,7.05
2015-05-14,MXRF11.SA,7.1,14.0,5.0,2.0,20.0,7.09
2015-05-15,MXRF11.SA,7.07,15.0,5.0,2.0,20.0,7.1
2015-05-18,MXRF11.SA,6.97,18.0,5.0,2.0,21.0,7.07
2015-05-19,MXRF11.SA,6.95,19.0,5.0,2.0,21.0,6.97
2015-05-20,MXRF11.SA,6.99,20.0,5.0,2.0,21.0,6.95
2015-05-21,MXRF11.SA,6.98,21.0,5.0,2.0,21.0,6.99
2015-05-22,MXRF11.SA,6.99,22.0,5.0,2.0,21.0,6.98
2015-05-25,MXRF11.SA,7.1,25.0,5.0,2.0,22.0,6.99
2015-05-26,MXRF11.SA,7.12,26.0,5.0,2.0,22.0,7.1
2015-05-27,MXRF11.SA,7.12,27.0,5.0,2.0,22.0,7.12
2015-05-28,MXRF11.SA,7.1,28.0,5.0,2.0,22.0,7.12
2015-05-29,MXRF11.SA,7.14,29.0,5.0,2.0,22.0,7.1
2015-06-01,MXRF11.SA,7.22,1.0,6.0,2.0,23.0,7.14
2015-06-02,MXRF11.SA,7.19,2.0,6.0,2.0,23.0,7.22
2015-06-03,MXRF11.SA,7.15,3.0,6.0,2.0,23.0,7.19
2015-06-05,MXRF11.SA,7.22,5.0,6.0,2.0,23.0,7.15
2015-06-08,MXRF11.SA,7.2,8.0,6.0,2.0,24.0,7.22
2015-06-09,MXRF11.SA,7.21,9.0,6.0,2.0,24.0,7.2
2015-06-10,MXRF11.SA,7.18,10.0,6.0,2.0,24.0,7.21
2015-06-11,MXRF11.SA,7.15,11.0,6.0,2.0,24.0,7.18
2015-06-12,MXRF11.SA,7.18,12.0,6.0,2.0,24.0,7.15
2015-06-15,MXRF11.SA,7.2,15.0,6.0,2.0,25.0,7.18
2015-06-16,MXRF11.SA,7.22,16.0,6.0,2.0,25.0,7.2
2015-06-17,MXRF11.SA,7.23,17.0,6.0,2.0,25.0,7.22
2015-06-18,MXRF11.SA,7.26,18.0,6.0,2.0,25.0,7.23
2015-06-19,MXRF11.SA,7.33,19.0,6.0,2.0,25.0,7.26
2015-06-22,MXRF11.SA,7.28,22.0,6.0,2.0,26.0,7.33
2015-06-23,MXRF11.SA,7.34,23.0,6.0,2.0,26.0,7.28
2015-06-24,MXRF11.SA,7.34,24.0,6.0,2.0,26.0,7.34
2015-06-25,MXRF11.SA,7.36,25.0,6.0,2.0,26.0,7.34
2015-06-26,MXRF11.SA,7.35,26.0,6.0,2.0,26.0,7.36
2015-06-29,MXRF11.SA,7.38,29.0,6.0,2.0,27.0,7.35
2015-06-30,MXRF11.SA,7.42,30.0,6.0,2.0,27.0,7.38
2015-07-01,MXRF11.SA,7.15,1.0,7.0,3.0,27.0,7.42
2015-07-02,MXRF11.SA,7.19,2.0,7.0,3.0,27.0,7.15
2015-07-03,MXRF11.SA,7.12,3.0,7.0,3.0,27.0,7.19
2015-07-06,MXRF11.SA,7.07,6.0,7.0,3.0,28.0,7.12
2015-07-07,MXRF11.SA,7.07,7.0,7.0,3.0,28.0,7.07
2015-07-08,MXRF11.SA,7.06,8.0,7.0,3.0,28.0,7.07
2015-07-10,MXRF11.SA,7.1,10.0,7.0,3.0,28.0,7.06
2015-07-13,MXRF11.SA,7.06,13.0,7.0,3.0,29.0,7.1
2015-07-14,MXRF11.SA,7.06,14.0,7.0,3.0,29.0,7.06
2015-07-15,MXRF11.SA,7.05,15.0,7.0,3.0,29.0,7.06
2015-07-16,MXRF11.SA,7.09,16.0,7.0,3.0,29.0,7.05
2015-07-17,MXRF11.SA,7.09,17.0,7.0,3.0,29.0,7.09
2015-07-20,MXRF11.SA,7.08,20.0,7.0,3.0,30.0,7.09
2015-07-21,MXRF11.SA,7.07,21.0,7.0,3.0,30.0,7.08
2015-07-22,MXRF11.SA,7.08,22.0,7.0,3.0,30.0,7.07
2015-07-23,MXRF11.SA,7.04,23.0,7.0,3.0,30.0,7.08
2015-07-24,MXRF11.SA,6.99,24.0,7.0,3.0,30.0,7.04
2015-07-27,MXRF11.SA,7.03,27.0,7.0,3.0,31.0,6.99
2015-07-28,MXRF11.SA,7.03,28.0,7.0,3.0,31.0,7.03
2015-07-29,MXRF11.SA,7.03,29.0,7.0,3.0,31.0,7.03
2015-07-30,MXRF11.SA,7.03,30.0,7.0,3.0,31.0,7.03
2015-07-31,MXRF11.SA,7.02,31.0,7.0,3.0,31.0,7.03
2015-08-03,MXRF11.SA,6.91,3.0,8.0,3.0,32.0,7.02
2015-08-04,MXRF11.SA,6.88,4.0,8.0,3.0,32.0,6.91
2015-08-05,MXRF11.SA,6.87,5.0,8.0,3.0,32.0,6.88
2015-08-06,MXRF11.SA,6.81,6.0,8.0,3.0,32.0,6.87
2015-08-07,MXRF11.SA,6.8,7.0,8.0,3.0,32.0,6.81
2015-08-10,MXRF11.SA,6.75,10.0,8.0,3.0,33.0,6.8
2015-08-11,MXRF11.SA,6.8,11.0,8.0,3.0,33.0,6.75
2015-08-12,MXRF11.SA,6.79,12.0,8.0,3.0,33.0,6.8
2015-08-13,MXRF11.SA,6.82,13.0,8.0,3.0,33.0,6.79
2015-08-14,MXRF11.SA,6.87,14.0,8.0,3.0,33.0,6.82
2015-08-17,MXRF11.SA,6.87,17.0,8.0,3.0,34.0,6.87
2015-08-18,MXRF11.SA,6.82,18.0,8.0,3.0,34.0,6.87
2015-08-19,MXRF11.SA,6.83,19.0,8.0,3.0,34.0,6.82
2015-08-20,MXRF11.SA,6.8,20.0,8.0,3.0,34.0,6.83
2015-08-21,MXRF11.SA,6.81,21.0,8.0,3.0,34.0,6.8
2015-08-24,MXRF11.SA,6.79,24.0,8.0,3.0,35.0,6.81
2015-08-25,MXRF11.SA,6.83,25.0,8.0,3.0,35.0,6.79
2015-08-26,MXRF11.SA,6.85,26.0,8.0,3.0,35.0,6.83
2015-08-27,MXRF11.SA,6.87,27.0,8.0,3.0,35.0,6.85
2015-08-28,MXRF11.SA,6.89,28.0,8.0,3.0,35.0,6.87
2015-08-31,MXRF11.SA,6.87,31.0,8.0,3.0,36.0,6.89
2015-09-01,MXRF11.SA,6.81,1.0,9.0,3.0,36.0,6.87
2015-09-02,MXRF11.SA,6.76,2.0,9.0,3.0,36.0,6.81
2015-09-03,MXRF11.SA,6.72,3.0,9.0,3.0,36.0,6.76
2015-09-04,MXRF11.SA,6.69,4.0,9.0,3.0,36.0,6.72
2015-09-08,MXRF11.SA,6.69,8.0,9.0,3.0,37.0,6.69
2015-09-09,MXRF11.SA,6.77,9.0,9.0,3.0,37.0,6.69
2015-09-10,MXRF11.SA,6.69,10.0,9.0,3.0,37.0,6.77
2015-09-11,MXRF11.SA,6.71,11.0,9.0,3.0,37.0,6.69
2015-09-14,MXRF11.SA,6.67,14.0,9.0,3.0,38.0,6.71
2015-09-15,MXRF11.SA,6.73,15.0,9.0,3.0,38.0,6.67
2015-09-16,MXRF11.SA,6.79,16.0,9.0,3.0,38.0,6.73
2015-09-17,MXRF11.SA,6.79,17.0,9.0,3.0,38.0,6.79
2015-09-18,MXRF11.SA,6.79,18.0,9.0,3.0,38.0,6.79
2015-09-21,MXRF11.SA,6.83,21.0,9.0,3.0,39.0,6.79
2015-09-22,MXRF11.SA,6.85,22.0,9.0,3.0,39.0,6.83
2015-09-23,MXRF11.SA,6.75,23.0,9.0,3.0,39.0,6.85
2015-09-24,MXRF11.SA,6.71,24.0,9.0,3.0,39.0,6.75
2015-09-25,MXRF11.SA,6.71,25.0,9.0,3.0,39.0,6.71
2015-09-28,MXRF11.SA,6.7,28.0,9.0,3.0,40.0,6.71
2015-09-29,MXRF11.SA,6.69,29.0,9.0,3.0,40.0,6.7
2015-09-30,MXRF11.SA,6.8,30.0,9.0,3.0,40.0,6.69
2015-10-01,MXRF11.SA,6.71,1.0,10.0,4.0,40.0,6.8
2015-10-02,MXRF11.SA,6.7,2.0,10.0,4.0,40.0,6.71
2015-10-05,MXRF11.SA,6.68,5.0,10.0,4.0,41.0,6.7
2015-10-06,MXRF11.SA,6.63,6.0,10.0,4.0,41.0,6.68
2015-10-07,MXRF11.SA,6.64,7.0,10.0,4.0,41.0,6.63
2015-10-08,MXRF11.SA,6.7,8.0,10.0,4.0,41.0,6.64
2015-10-09,MXRF11.SA,6.7,9.0,10.0,4.0,41.0,6.7
2015-10-13,MXRF11.SA,6.71,13.0,10.0,4.0,42.0,6.7
2015-10-14,MXRF11.SA,6.77,14.0,10.0,4.0,42.0,6.71
2015-10-15,MXRF11.SA,6.79,15.0,10.0,4.0,42.0,6.77
2015-10-16,MXRF11.SA,6.81,16.0,10.0,4.0,42.0,6.79
2015-10-19,MXRF11.SA,6.73,19.0,10.0,4.0,43.0,6.81
2015-10-20,MXRF11.SA,6.77,20.0,10.0,4.0,43.0,6.73
2015-10-21,MXRF11.SA,6.79,21.0,10.0,4.0,43.0,6.77
2015-10-22,MXRF11.SA,6.79,22.0,10.0,4.0,43.0,6.79
2015-10-23,MXRF11.SA,6.8,23.0,10.0,4.0,43.0,6.79
2015-10-26,MXRF11.SA,6.87,26.0,10.0,4.0,44.0,6.8
2015-10-27,MXRF11.SA,6.82,27.0,10.0,4.0,44.0,6.87
2015-10-28,MXRF11.SA,6.79,28.0,10.0,4.0,44.0,6.82
2015-10-29,MXRF11.SA,6.79,29.0,10.0,4.0,44.0,6.79
2015-10-30,MXRF11.SA,6.85,30.0,10.0,4.0,44.0,6.79
2015-11-03,MXRF11.SA,6.75,3.0,11.0,4.0,45.0,6.85
2015-11-04,MXRF11.SA,6.77,4.0,11.0,4.0,45.0,6.75
2015-11-05,MXRF11.SA,6.87,5.0,11.0,4.0,45.0,6.77
2015-11-06,MXRF11.SA,6.9,6.0,11.0,4.0,45.0,6.87
2015-11-09,MXRF11.SA,6.84,9.0,11.0,4.0,46.0,6.9
2015-11-10,MXRF11.SA,6.85,10.0,11.0,4.0,46.0,6.84
2015-11-11,MXRF11.SA,6.9,11.0,11.0,4.0,46.0,6.85
2015-11-12,MXRF11.SA,6.91,12.0,11.0,4.0,46.0,6.9
2015-11-13,MXRF11.SA,6.87,13.0,11.0,4.0,46.0,6.91
2015-11-16,MXRF11.SA,6.95,16.0,11.0,4.0,47.0,6.87
2015-11-17,MXRF11.SA,6.94,17.0,11.0,4.0,47.0,6.95
2015-11-18,MXRF11.SA,6.94,18.0,11.0,4.0,47.0,6.94
2015-11-19,MXRF11.SA,6.95,19.0,11.0,4.0,47.0,6.94
2015-11-23,MXRF11.SA,6.99,23.0,11.0,4.0,48.0,6.95
2015-11-24,MXRF11.SA,6.93,24.0,11.0,4.0,48.0,6.99
2015-11-25,MXRF11.SA,6.89,25.0,11.0,4.0,48.0,6.93
2015-11-26,MXRF11.SA,6.95,26.0,11.0,4.0,48.0,6.89
2015-11-27,MXRF11.SA,6.87,27.0,11.0,4.0,48.0,6.95
2015-11-30,MXRF11.SA,6.96,30.0,11.0,4.0,49.0,6.87
2015-12-01,MXRF11.SA,6.82,1.0,12.0,4.0,49.0,6.96
2015-12-02,MXRF11.SA,6.89,2.0,12.0,4.0,49.0,6.82
2015-12-03,MXRF11.SA,6.77,3.0,12.0,4.0,49.0,6.89
2015-12-04,MXRF11.SA,6.75,4.0,12.0,4.0,49.0,6.77
2015-12-07,MXRF11.SA,6.76,7.0,12.0,4.0,50.0,6.75
2015-12-08,MXRF11.SA,6.77,8.0,12.0,4.0,50.0,6.76
2015-12-09,MXRF11.SA,6.85,9.0,12.0,4.0,50.0,6.77
2015-12-10,MXRF11.SA,6.83,10.0,12.0,4.0,50.0,6.85
2015-12-11,MXRF11.SA,6.87,11.0,12.0,4.0,50.0,6.83
2015-12-14,MXRF11.SA,6.88,14.0,12.0,4.0,51.0,6.87
2015-12-15,MXRF11.SA,6.87,15.0,12.0,4.0,51.0,6.88
2015-12-16,MXRF11.SA,6.53,16.0,12.0,4.0,51.0,6.87
2015-12-17,MXRF11.SA,6.71,17.0,12.0,4.0,51.0,6.53
